,id_aviso,banos,estacionamientos,dormitorios,antiguedad_anos,condominio_cerrado,distancia_centro_comuna_m,distancia_centro_concepcion_m,cantidad_paraderos,cantidad_jardines_infantiles,cantidad_colegios,cantidad_universidades,cantidad_plazas,cantidad_supermercados,cantidad_farmacias,cantidad_centros_comerciales,cantidad_hospitales,cantidad_clinicas,cantidad_estaciones_metro,superficie_total_m2,superficie_util_m2,bodegas,gastos_comunes,estacionamiento_visitas,piscina,quincho,conserjeria,ascensor,piso_unidad,rank_nac,c_ig_com,c_ig_reg,c_ig_nac,pob_rsh_uv,hog_uv,p_urbano,precio_clp,nivel_barrio,precio_m2_sector_casa,precio_m2_sector_departamento,tiene_comparables_cercanos,tipo_propiedad_departamento,comuna_otras comunas,comuna_san-pedro-de-la-paz-biobio,amoblado,ratio_total_util
836,MLC-2042167917,2.0,1.0,2,16,False,700.9,700.9,5.0,5.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,70.0,70.0,0.0,130.0,0,0.0,0.0,1.0,1.0,20.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,600000.0,1,7791.327913279132,11123.219373219374,True,True,False,False,0,1.0
837,MLC-4139156720,1.0,1.0,2,17,True,987.5,987.5,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,70.0,0,1.0,0.0,1.0,1.0,6.0,5941.0,2.0,4.0,4.0,3137.0,1891.0,99.99999999999999,480000.0,2,7791.327913279132,10000.0,True,True,False,False,0,1.0526315789473684
838,MLC-2035146267,2.0,1.0,3,3,True,4501.8,4501.8,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,80.0,0,0.0,0.0,1.0,0.0,1.0,6746.0,4.0,4.0,4.0,1359.0,578.0,0.79120010960881,510000.0,1,7791.327913279132,10166.71297582662,False,True,False,False,0,1.0
839,MLC-2039844871,1.0,0.0,1,4,True,783.9,783.9,5.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,31.0,37.9,0.0,25.0,1,0.0,0.0,1.0,1.0,22.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,400000.0,1,7791.327913279132,10607.23353412655,True,True,False,False,0,0.8179419525065963
840,MLC-2037754887,1.0,1.0,2,0,False,645.4,645.4,5.0,5.0,2.0,4.0,3.0,1.0,5.0,2.0,0.0,5.0,0.0,58.0,58.0,1.0,85.0,0,0.0,0.0,0.0,1.0,13.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,560000.0,1,7791.327913279132,10222.222222222223,True,True,False,False,0,1.0
841,MLC-2037600369,2.0,0.0,2,0,True,723.7,723.7,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,59.9,58.7,0.0,75.0,0,0.0,0.0,1.0,1.0,19.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,590000.0,1,7791.327913279132,11082.923212820999,True,True,False,False,0,1.020442930153322
842,MLC-2037612695,1.0,1.0,2,0,True,3238.2,3238.2,5.0,0.0,2.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,44.2,50.7,1.0,80.0,1,0.0,0.0,1.0,1.0,13.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,500000.0,1,7791.327913279132,9516.98113207547,True,True,False,False,0,0.8717948717948718
843,MLC-2039845931,1.0,1.0,1,0,True,1166.5,1166.5,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,30.0,30.0,1.0,115.0,0,0.0,0.0,1.0,1.0,6.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,500000.0,3,7791.327913279132,10686.015831134566,True,True,False,False,0,1.0
844,MLC-2039826171,2.0,1.0,2,0,True,1373.8,1373.8,5.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,59.0,54.0,1.0,70.0,0,0.0,0.0,1.0,1.0,5.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,590000.0,3,7791.327913279132,10817.941952506597,True,True,False,False,0,1.0925925925925926
845,MLC-4143685268,2.0,1.0,2,0,True,698.9,698.9,5.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,50.0,52.0,0.0,75.0,1,0.0,0.0,1.0,1.0,15.0,4644.0,1.0,4.0,3.0,2739.0,1645.0,100.00000000000004,500000.0,2,7791.327913279132,10600.0,True,True,False,False,0,0.9615384615384616
846,MLC-2039851481,2.0,1.0,2,3,True,1912.3,1912.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,54.0,1.0,80.0,0,0.0,0.0,1.0,1.0,3.0,4687.0,1.0,4.0,3.0,2156.0,1177.0,57.92632032698844,650000.0,3,7791.327913279132,10513.192612137203,True,True,False,False,0,1.037037037037037
847,MLC-4142631122,1.0,0.0,1,12,True,775.2,775.2,5.0,4.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,4.0,0.0,31.0,37.9,0.0,48.0,1,0.0,0.0,1.0,1.0,9.0,3967.0,1.0,3.0,3.0,2152.0,1148.0,50.505791961990965,450000.0,1,7791.327913279132,10000.0,True,True,False,False,0,0.8179419525065963
848,MLC-4152880972,2.0,1.0,1,2,True,793.8,793.8,5.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,67.0,67.0,1.0,110.0,1,0.0,0.0,1.0,1.0,14.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,700000.0,1,7791.327913279132,11111.111111111111,True,True,False,False,0,1.0
849,MLC-2037752497,1.0,1.0,2,15,True,4054.0,4054.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,57.0,55.0,1.0,60.0,1,1.0,0.0,1.0,1.0,5.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,530000.0,1,7791.327913279132,10192.307692307691,True,True,False,False,0,1.0363636363636364
850,MLC-2016429359,2.0,0.0,1,25,False,1455.6,1455.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,92.0,0,0.0,0.0,1.0,0.0,5.0,6279.0,3.0,4.0,4.0,2598.0,1648.0,99.99999999999997,470000.0,2,7791.327913279132,10480.549199084668,True,True,False,False,0,1.0
851,MLC-4110690056,2.0,1.0,3,20,True,1186.5,1186.5,5.0,5.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,60.0,75.6,1.0,140.0,1,0.0,0.0,1.0,1.0,4.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,645000.0,3,7791.327913279132,10750.0,True,True,False,False,0,0.7936507936507937
852,MLC-4071280196,2.0,1.0,2,2,True,3920.1,3920.1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,60.0,0.0,80.0,1,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,650000.0,1,7791.327913279132,10192.307692307691,True,True,False,False,0,1.1666666666666667
853,MLC-4071306256,2.0,1.0,3,0,True,5655.6,5655.6,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,80.0,0,0.0,0.0,1.0,1.0,2.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,550000.0,4,7791.327913279132,8943.014705882353,True,True,False,False,0,1.0
854,MLC-2013013541,2.0,1.0,2,2,True,948.9,948.9,5.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,53.0,53.0,1.0,80.0,0,0.0,0.0,1.0,1.0,13.0,6178.0,3.0,4.0,4.0,2620.0,1658.0,100.0,415000.0,2,7791.327913279132,10819.148936170212,True,True,False,False,0,1.0
855,MLC-2011946109,1.0,1.0,1,2,True,4868.6,4868.6,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.9,0.0,75.0,1,0.0,0.0,1.0,1.0,7.0,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,430000.0,4,7791.327913279132,10397.058823529413,True,True,False,False,0,0.8443271767810027
856,MLC-4071319262,1.0,1.0,3,0,True,4319.3,4319.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,45.0,0,0.0,0.0,1.0,0.0,4.0,5569.0,2.0,4.0,4.0,8881.0,4312.0,47.47654616905255,420000.0,1,7791.327913279132,10367.194371152156,True,True,False,False,0,1.0
857,MLC-1999201775,2.0,0.0,2,2,False,1358.0,1358.0,5.0,1.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,59.9,58.7,0.0,70.0,1,0.0,0.0,1.0,1.0,19.0,6279.0,3.0,4.0,4.0,2598.0,1648.0,99.99999999999997,590000.0,2,7791.327913279132,10256.229844620346,True,True,False,False,1,1.020442930153322
858,MLC-2013011439,1.0,0.0,1,4,True,747.5,747.5,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.9,0.0,40.0,0,0.0,0.0,1.0,1.0,4.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,385000.0,1,7791.327913279132,11092.592592592593,True,True,False,False,0,0.8443271767810027
859,MLC-2020552215,2.0,1.0,3,19,True,1641.3,1641.3,5.0,2.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,75.0,75.0,1.0,85.0,0,0.0,0.0,1.0,1.0,8.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,750000.0,3,7791.327913279132,10897.435897435897,True,True,False,False,0,1.0
860,MLC-4093520630,2.0,1.0,2,4,True,816.0,816.0,5.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,73.0,73.0,1.0,120.0,0,0.0,0.0,1.0,1.0,6.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,520000.0,1,7791.327913279132,11111.111111111111,True,True,False,False,0,1.0
861,MLC-4045532004,1.0,0.0,3,60,False,383.3,383.3,5.0,5.0,3.0,3.0,1.0,4.0,5.0,2.0,0.0,3.0,0.0,70.0,66.0,0.0,130.0,0,0.0,0.0,0.0,0.0,4.0,3511.0,1.0,3.0,3.0,1254.0,785.0,100.0,540000.0,1,7791.327913279132,10000.0,True,True,False,False,0,1.0606060606060606
862,MLC-4126576638,2.0,1.0,3,32,False,1138.2,1138.2,5.0,4.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,90.0,90.0,1.0,200.0,0,0.0,0.0,0.0,1.0,7.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,700000.0,3,7791.327913279132,9619.40836940837,True,True,False,False,0,1.0
863,MLC-4146282588,1.0,1.0,1,0,True,1531.9,1531.9,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,1.0,55.0,0,0.0,0.0,0.0,1.0,1.0,4687.0,1.0,4.0,3.0,2156.0,1177.0,57.92632032698844,490000.0,3,7791.327913279132,11764.70588235294,True,True,False,False,0,1.0
864,MLC-1996220621,2.0,1.0,2,4,True,944.2,944.2,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,60.0,0,0.0,0.0,1.0,0.0,13.0,4889.0,1.0,4.0,3.0,6948.0,3534.0,56.36092741949685,470000.0,1,7791.327913279132,9375.0,True,True,False,False,0,1.0
865,MLC-4071319412,1.0,1.0,2,0,True,1047.3,1047.3,5.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,70.0,0,0.0,0.0,1.0,1.0,13.0,5941.0,2.0,4.0,4.0,3137.0,1891.0,99.99999999999999,435000.0,2,7791.327913279132,10221.465076660988,True,True,False,False,0,1.0
866,MLC-4051078236,2.0,1.0,2,5,True,1536.1,1536.1,5.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,48.2,47.0,1.0,120.0,0,0.0,0.0,1.0,1.0,14.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,625000.0,3,7791.327913279132,11111.111111111111,True,True,False,False,0,1.025531914893617
867,MLC-1994442087,1.0,1.0,1,10,True,5303.3,5303.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,1.0,45.0,0,0.0,0.0,1.0,1.0,7.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,450000.0,4,7791.327913279132,9372.338160136285,True,True,False,False,0,1.0
868,MLC-2012998139,2.0,1.0,2,0,True,2068.1,2068.1,5.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,1.0,70.0,0,0.0,0.0,1.0,1.0,9.0,6715.0,4.0,4.0,4.0,2440.0,1484.0,100.0,500000.0,3,7791.327913279132,10102.040816326531,True,True,False,False,0,1.0
869,MLC-2007823077,3.0,1.0,4,0,False,968.5,968.5,5.0,5.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,0.0,106.0,106.0,1.0,23.0,0,0.0,0.0,0.0,0.0,3.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,750000.0,1,7791.327913279132,10526.315789473685,True,True,False,False,0,1.0
870,MLC-4051121372,1.0,0.0,1,0,True,924.6,924.6,5.0,5.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,32.0,37.9,0.0,60.0,0,0.0,0.0,1.0,1.0,6.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,400000.0,1,7791.327913279132,10909.09090909091,True,True,False,False,0,0.8443271767810027
871,MLC-2012985477,1.0,0.0,1,0,True,723.7,723.7,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,45.0,45.0,0.0,70.0,0,0.0,0.0,1.0,1.0,14.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,450000.0,1,7791.327913279132,11082.923212820999,True,True,False,False,0,1.0
872,MLC-4060644670,2.0,0.0,2,4,True,944.2,944.2,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,0,0.0,0.0,0.0,1.0,1.0,4889.0,1.0,4.0,3.0,6948.0,3534.0,56.36092741949685,440000.0,1,7791.327913279132,9400.0,True,True,False,False,0,1.0
873,MLC-2013049645,2.0,1.0,3,1,True,4825.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,65.0,0,0.0,0.0,0.0,1.0,5.0,6746.0,4.0,4.0,4.0,1359.0,578.0,0.79120010960881,550000.0,1,7791.327913279132,9369.676320272572,True,True,False,False,0,1.0
874,MLC-4044528292,1.0,1.0,1,5,True,1741.5,1741.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,100.0,0,0.0,0.0,0.0,1.0,1.0,5924.0,2.0,4.0,4.0,3532.0,1915.0,99.99999999999997,400000.0,3,7791.327913279132,10290.23746701847,True,True,False,False,0,1.0
875,MLC-4051109908,2.0,1.0,2,0,True,723.7,723.7,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,59.9,58.7,1.0,85.0,0,0.0,0.0,1.0,1.0,6.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,630000.0,1,7791.327913279132,11082.923212820999,True,True,False,False,0,1.020442930153322
876,MLC-4109455066,2.0,1.0,3,20,True,4064.4,4064.4,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,68.0,66.0,1.0,100.0,1,1.0,0.0,1.0,1.0,15.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,600000.0,1,7791.327913279132,10192.307692307691,True,True,False,False,0,1.0303030303030303
877,MLC-2007591369,2.0,0.0,2,0,False,1011.0,1011.0,5.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,54.0,1.0,70.0,0,0.0,0.0,1.0,1.0,11.0,6178.0,3.0,4.0,4.0,2620.0,1658.0,100.0,500000.0,2,7791.327913279132,10000.0,True,True,False,False,0,1.0
878,MLC-2030447331,1.0,0.0,1,0,True,739.3,739.3,5.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,30.0,37.9,1.0,65.0,0,0.0,0.0,1.0,1.0,11.0,3967.0,1.0,3.0,3.0,2152.0,1148.0,50.505791961990965,420000.0,1,7791.327913279132,10000.0,True,True,False,False,1,0.79155672823219
879,MLC-1999226989,1.0,1.0,1,0,True,698.9,698.9,5.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,33.6,32.0,0.0,60.0,0,0.0,0.0,1.0,1.0,15.0,4644.0,1.0,4.0,3.0,2739.0,1645.0,100.00000000000004,430000.0,2,7791.327913279132,10554.089709762533,True,True,False,False,0,1.05
880,MLC-4079901810,1.0,1.0,1,0,True,1406.3,1406.3,5.0,2.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,32.0,37.9,1.0,60.0,0,0.0,0.0,1.0,1.0,1.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,690000.0,3,7791.327913279132,11081.87134502924,True,True,False,False,0,0.8443271767810027
881,MLC-2016682041,1.0,1.0,2,10,True,4026.9,4026.9,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,56.0,54.0,0.0,0.0,1,1.0,0.0,1.0,1.0,16.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,580000.0,1,7791.327913279132,10192.307692307691,True,True,False,False,0,1.037037037037037
882,MLC-2035139403,2.0,1.0,0,0,True,4872.4,4872.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,68.0,0.0,1.0,1,0.0,0.0,1.0,1.0,1.0,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,700000.0,4,7791.327913279132,10553.030303030304,True,True,False,False,0,1.0735294117647058
883,MLC-4071293482,2.0,1.0,2,1,True,3240.9,3240.9,5.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,59.9,58.7,1.0,65.0,1,0.0,0.0,1.0,1.0,7.0,6571.0,4.0,4.0,4.0,1072.0,625.0,89.96263054833463,520000.0,1,7791.327913279132,9433.962264150943,True,True,False,False,0,1.020442930153322
884,MLC-4134775550,3.0,1.0,3,24,True,816.0,816.0,5.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,120.9,114.7,0.0,165.0,0,0.0,0.0,1.0,1.0,3.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,630000.0,1,7791.327913279132,11111.111111111111,True,True,False,False,0,1.0540540540540542
885,MLC-4038906562,1.0,0.0,2,0,True,751.5,751.5,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,38.0,42.0,0.0,65.0,0,0.0,0.0,1.0,0.0,10.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,400000.0,1,7791.327913279132,10554.089709762533,True,True,False,False,0,0.9047619047619048
886,MLC-4045571650,1.0,1.0,2,1,True,3240.9,3240.9,5.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,56.0,53.0,1.0,80.0,0,0.0,0.0,0.0,0.0,11.0,6571.0,4.0,4.0,4.0,1072.0,625.0,89.96263054833463,500000.0,1,7791.327913279132,9322.033898305084,True,True,False,False,0,1.0566037735849056
887,MLC-4050153472,1.0,1.0,1,0,True,723.7,723.7,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,32.0,37.9,1.0,60.0,0,0.0,0.0,1.0,1.0,5.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,550000.0,1,7791.327913279132,10971.409525220353,True,True,False,False,0,0.8443271767810027
888,MLC-2001122473,1.0,0.0,1,0,False,1465.2,1465.2,5.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,55.0,0,0.0,0.0,0.0,1.0,8.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,410000.0,3,7791.327913279132,11111.111111111111,True,True,False,False,0,1.0
889,MLC-4047162096,1.0,0.0,1,60,False,153.5,153.5,5.0,0.0,1.0,5.0,1.0,5.0,5.0,3.0,0.0,2.0,0.0,40.0,40.0,0.0,60.0,0,0.0,0.0,1.0,0.0,7.0,3511.0,1.0,3.0,3.0,1254.0,785.0,100.0,430000.0,1,7791.327913279132,9193.548387096775,True,True,False,False,0,1.0
891,MLC-2020104323,1.0,0.0,2,0,True,1373.8,1373.8,5.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,45.0,0.0,60.0,0,0.0,0.0,1.0,1.0,5.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,490000.0,3,7791.327913279132,10817.941952506597,True,True,False,False,0,1.1111111111111112
892,MLC-4061305214,1.0,1.0,1,0,False,1543.4,1543.4,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,35.0,1,0.0,0.0,1.0,0.0,1.0,5752.0,2.0,4.0,4.0,3137.0,1789.0,100.0,350000.0,4,7791.327913279132,13192.612137203167,True,True,False,False,0,1.0
893,MLC-4108975368,2.0,1.0,3,0,True,1591.2,1591.2,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,1.0,100.0,1,1.0,0.0,1.0,1.0,6.0,5924.0,2.0,4.0,4.0,3532.0,1915.0,99.99999999999997,590000.0,3,7791.327913279132,10526.315789473685,True,True,False,False,0,1.0
894,MLC-2019974483,2.0,0.0,2,0,True,4825.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,58.7,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,6746.0,4.0,4.0,4.0,1359.0,578.0,0.79120010960881,550000.0,1,7791.327913279132,9666.666666666666,True,True,False,False,0,1.020442930153322
895,MLC-2004387507,1.0,0.0,1,0,True,556.7,556.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.9,0.0,48.0,0,0.0,0.0,1.0,1.0,1.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,380000.0,1,7791.327913279132,10554.089709762533,True,True,False,False,0,0.8443271767810027
897,MLC-1986430245,1.0,0.0,2,5,False,2137.5,2137.5,5.0,1.0,5.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,58.0,58.0,0.0,70.0,0,0.0,0.0,0.0,0.0,1.0,6715.0,4.0,4.0,4.0,2440.0,1484.0,100.0,450000.0,3,7791.327913279132,10204.081632653062,True,True,False,False,0,1.0
898,MLC-2018303827,1.0,0.0,0,0,True,4651.6,4651.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,55.0,1,0.0,0.0,1.0,0.0,2.0,6409.0,4.0,4.0,4.0,6576.0,3080.0,94.31011496083683,450000.0,0,7791.327913279132,8444.253859348199,True,True,False,False,0,1.0
899,MLC-2007590221,1.0,0.0,1,0,False,2027.4,2027.4,5.0,2.0,4.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,31.0,31.0,0.0,50.0,0,0.0,0.0,0.0,0.0,9.0,6715.0,4.0,4.0,4.0,2440.0,1484.0,100.0,400000.0,3,7791.327913279132,11612.90322580645,True,True,False,False,0,1.0
900,MLC-1986557509,1.0,1.0,1,0,True,1762.2,1762.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,37.9,0.0,50.0,0,0.0,0.0,1.0,1.0,11.0,5924.0,2.0,4.0,4.0,3532.0,1915.0,99.99999999999997,450000.0,3,7791.327913279132,10408.276628246078,True,True,False,False,0,0.8443271767810027
902,MLC-4105567984,1.0,1.0,2,0,True,1762.2,1762.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,5924.0,2.0,4.0,4.0,3532.0,1915.0,99.99999999999997,460000.0,3,7791.327913279132,10408.276628246078,True,True,False,False,0,1.0
903,MLC-4109147994,2.0,1.0,2,12,True,876.1,876.1,5.0,5.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,59.9,58.7,0.0,140.0,0,0.0,0.0,1.0,1.0,22.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,620000.0,1,7791.327913279132,10909.09090909091,True,True,False,False,0,1.020442930153322
904,MLC-4096254296,2.0,1.0,2,0,True,698.9,698.9,5.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,59.9,58.7,1.0,70.0,1,0.0,0.0,1.0,1.0,7.0,4644.0,1.0,4.0,3.0,2739.0,1645.0,100.00000000000004,550000.0,2,7791.327913279132,10600.0,True,True,False,False,0,1.020442930153322
905,MLC-4068941882,1.0,0.0,1,7,True,751.5,751.5,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,37.0,37.0,1.0,55.0,0,0.0,0.0,1.0,1.0,10.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,410000.0,1,7791.327913279132,10540.202749618109,True,True,False,False,0,1.0
906,MLC-4118615710,2.0,1.0,2,10,False,1195.4,1195.4,5.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,55.0,52.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,6741.0,4.0,4.0,4.0,1295.0,716.0,36.99002340181459,700000.0,2,7791.327913279132,11909.090909090908,True,True,False,False,1,1.0576923076923077
907,MLC-4047530460,1.0,1.0,2,33,True,466.7,466.7,5.0,4.0,3.0,3.0,1.0,4.0,5.0,2.0,0.0,3.0,0.0,57.0,54.0,0.0,90.0,0,0.0,0.0,1.0,1.0,15.0,3511.0,1.0,3.0,3.0,1254.0,785.0,100.0,550000.0,1,7791.327913279132,10185.185185185184,True,True,False,False,0,1.0555555555555556
908,MLC-2007801319,1.0,0.0,2,0,True,733.8,733.8,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,50.0,44.0,1.0,45.0,0,0.0,0.0,0.0,0.0,2.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,460000.0,1,7791.327913279132,11082.923212820999,True,True,False,False,0,1.1363636363636365
909,MLC-4105542032,1.0,0.0,2,0,True,1406.3,1406.3,5.0,2.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,44.2,50.7,0.0,30.0,0,0.0,0.0,1.0,1.0,16.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,420000.0,3,7791.327913279132,11111.111111111111,True,True,False,False,0,0.8717948717948718
