id_aviso,banos,estacionamientos,dormitorios,antiguedad_anos,condominio_cerrado,distancia_centro_comuna_m,distancia_centro_concepcion_m,cantidad_paraderos,cantidad_jardines_infantiles,cantidad_colegios,cantidad_universidades,cantidad_plazas,cantidad_supermercados,cantidad_farmacias,cantidad_centros_comerciales,cantidad_hospitales,cantidad_clinicas,cantidad_estaciones_metro,superficie_total_m2,superficie_util_m2,bodegas,gastos_comunes,estacionamiento_visitas,piscina,quincho,conserjeria,ascensor,piso_unidad,rank_nac,c_ig_com,pob_rsh_uv,hog_uv,p_urbano,precio_clp,costo_total_clp,nivel_barrio,precio_m2_sector_departamento,tiene_comparables_cercanos,comuna_otras comunas,comuna_san-pedro-de-la-paz-biobio,amoblado,ratio_total_util
MLC-2061517507,2.0,1,2,11,True,1600.1,3013.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,55.0,0.0,90000.0,0.0,0.0,0.0,1.0,1.0,2.0,5879.0,4.0,12234.0,5977.0,80.4354882614475,500000.0,590000.0,0,10166.666666666666,True,False,True,0,1.0363636363636364
MLC-4248446052,2.0,0,2,1,True,4026.9,4026.9,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,57.0,55.0,0.0,60000.0,0.0,1.0,0.0,1.0,1.0,1.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,900000.0,960000.0,4,12295.081967213115,True,False,False,1,1.0363636363636364
MLC-2048416487,1.0,0,1,4,True,1559.2,1559.2,5.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,30.0,30.0,0.0,35000.0,1.0,0.0,0.0,1.0,1.0,1.0,6691.0,4.0,2810.0,1764.0,100.0,380000.0,415000.0,4,12758.620689655172,True,False,False,0,1.0
MLC-4248266796,1.0,0,1,0,False,827.4,827.4,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.1,37.9,0.0,80000.0,1.0,0.0,0.0,1.0,1.0,17.0,6178.0,3.0,2620.0,1658.0,100.0,350000.0,430000.0,2,12500.0,True,False,False,0,0.8733509234828497
MLC-2059570427,2.0,1,2,10,True,1681.8,2996.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,80000.0,1.0,0.0,0.0,1.0,1.0,7.0,5879.0,4.0,12234.0,5977.0,80.4354882614475,550000.0,630000.0,0,10166.666666666666,True,False,True,0,1.0
MLC-4139258026,2.0,1,3,0,True,2014.0,4856.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,72.0,1.0,100000.0,1.0,1.0,0.0,1.0,1.0,1.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,550000.0,650000.0,3,11304.347826086956,True,False,True,0,1.0416666666666667
MLC-4182740484,1.0,1,1,5,True,944.2,944.2,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,0.0,40000.0,0.0,0.0,0.0,1.0,0.0,18.0,4889.0,1.0,6948.0,3534.0,56.3609274194969,410000.0,450000.0,2,10716.666666666668,True,False,False,0,1.1842105263157894
MLC-4182739546,1.0,1,3,19,True,1525.2,1525.2,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,55.0,0.0,40000.0,0.0,0.0,0.0,1.0,0.0,3.0,6304.0,3.0,4026.0,2134.0,100.0,500000.0,540000.0,1,9615.384615384615,True,False,False,0,1.0909090909090908
MLC-2059592399,1.0,0,2,11,True,6017.9,6716.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,46.0,0.0,59000.0,0.0,1.0,0.0,0.0,0.0,1.0,6682.0,4.0,4021.0,1996.0,65.5175717706704,490000.0,549000.0,1,12500.0,True,True,False,0,1.0434782608695652
MLC-2066614685,1.0,1,1,7,True,4709.6,4709.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,6282.0,3.0,12506.0,6078.0,99.9999999999999,450000.0,450000.0,4,10582.52427184466,True,False,False,0,1.0
MLC-4082800676,1.0,1,2,0,True,528.0,528.0,5.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,1.0,65000.0,0.0,0.0,0.0,1.0,1.0,1.0,5332.0,1.0,4499.0,2404.0,100.0,600000.0,665000.0,2,10810.81081081081,True,False,False,0,1.0
MLC-2059586339,2.0,2,3,15,True,1445.8,4860.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,1.0,200000.0,1.0,1.0,0.0,1.0,0.0,2.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,950000.0,1150000.0,3,11326.671128466121,True,False,True,0,1.0
MLC-4182777534,3.0,1,3,20,True,1377.0,4825.9,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,250000.0,1.0,0.0,0.0,1.0,1.0,10.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,800000.0,1050000.0,3,11530.214424951268,True,False,True,0,1.0
MLC-2071207575,2.0,1,3,29,False,1336.8,1336.8,5.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,74.0,74.0,1.0,150000.0,0.0,0.0,0.0,1.0,1.0,3.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,650000.0,800000.0,4,11483.38649654439,True,False,False,0,1.0
MLC-2059587241,2.0,1,2,20,True,1442.4,4552.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,76.0,70.0,1.0,100000.0,1.0,1.0,0.0,1.0,1.0,9.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,640000.0,740000.0,3,10493.827160493827,True,False,True,0,1.0857142857142856
MLC-4182754162,2.0,1,2,8,True,1033.7,5098.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,50.0,0.0,80000.0,1.0,0.0,0.0,1.0,1.0,2.0,4433.0,3.0,20174.0,9883.0,82.4572189855629,550000.0,630000.0,4,10454.545454545454,True,False,True,0,1.1
MLC-4182741088,1.0,1,1,6,True,944.2,944.2,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,39.0,0.0,40000.0,1.0,0.0,0.0,1.0,1.0,18.0,4889.0,1.0,6948.0,3534.0,56.3609274194969,420000.0,460000.0,2,10716.666666666668,True,False,False,0,1.1538461538461537
MLC-4206497790,1.0,1,2,4,True,2855.1,6947.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4924.0,2.0,16315.0,7728.0,96.1398621005236,480000.0,480000.0,1,8441.295546558704,True,True,False,0,1.0681818181818181
MLC-4182779224,1.0,1,2,8,True,1774.6,1774.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,1.0,48000.0,1.0,0.0,0.0,1.0,1.0,12.0,5924.0,2.0,3532.0,1915.0,100.0,450000.0,498000.0,4,11345.646437994723,True,False,False,1,1.0
MLC-4182783032,2.0,1,2,4,True,3972.3,3972.3,5.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,65.0,61.0,1.0,140000.0,1.0,0.0,0.0,1.0,1.0,3.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,650000.0,790000.0,4,12295.081967213115,True,False,False,0,1.0655737704918034
MLC-4182783064,1.0,0,1,1,False,2799.9,2799.9,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,37.6,0.0,35000.0,0.0,0.0,0.0,1.0,1.0,3.0,6304.0,3.0,4026.0,2134.0,100.0,350000.0,385000.0,4,10158.311345646438,True,False,False,0,0.8776595744680851
MLC-2091478115,1.0,1,1,6,False,4322.0,4322.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6282.0,3.0,12506.0,6078.0,99.9999999999999,700000.0,700000.0,4,10625.0,True,False,False,0,1.0
MLC-2091478997,2.0,1,2,8,True,2068.1,2068.1,5.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6715.0,4.0,2440.0,1484.0,100.0,550000.0,550000.0,4,11326.530612244898,True,False,False,0,1.0
MLC-2091479375,2.0,1,2,15,False,5214.5,5214.5,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59.7,58.3,0.0,59000.0,1.0,0.0,0.0,1.0,1.0,7.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,550000.0,609000.0,4,10000.0,True,False,False,0,1.0240137221269299
MLC-2061516139,2.0,1,2,8,False,1172.0,4563.5,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,60.0,58.0,1.0,85000.0,1.0,1.0,0.0,1.0,1.0,2.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,670000.0,755000.0,3,13275.862068965518,True,False,True,0,1.0344827586206897
MLC-4135274432,2.0,2,3,15,True,1461.6,4986.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,82.0,1.0,92000.0,1.0,1.0,0.0,1.0,1.0,6.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,730000.0,822000.0,3,11481.481481481482,True,False,True,0,1.048780487804878
MLC-4161008386,1.0,0,1,11,True,1060.8,1060.8,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,36.0,0.0,65000.0,0.0,0.0,0.0,1.0,1.0,6.0,6178.0,3.0,2620.0,1658.0,100.0,380000.0,445000.0,4,12044.776119402984,True,False,False,0,1.1388888888888888
MLC-2091983597,1.0,1,2,0,True,2216.3,13799.1,5.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,45000.0,0.0,1.0,0.0,0.0,0.0,2.0,5136.0,2.0,13939.0,6879.0,81.3670347779654,380000.0,425000.0,0,8530.884808013356,True,True,False,0,1.0
MLC-4187206392,1.0,1,2,0,False,1367.8,1367.8,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,42000.0,0.0,1.0,0.0,0.0,0.0,1.0,5752.0,2.0,3137.0,1789.0,100.0,390000.0,432000.0,1,9909.09090909091,True,False,False,0,1.0
MLC-4186961376,2.0,1,2,10,True,1972.1,5223.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,1.0,150000.0,1.0,1.0,0.0,1.0,1.0,6.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,670000.0,820000.0,3,12083.333333333332,True,False,True,0,1.0
MLC-4182760064,1.0,1,2,17,True,2027.9,2027.9,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,28000.0,0.0,0.0,0.0,1.0,0.0,1.0,6019.0,3.0,4332.0,2303.0,55.0392235701766,390000.0,418000.0,4,11579.473985134362,True,False,False,0,1.0
MLC-4179279994,2.0,1,2,6,True,407.0,3845.6,5.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,53.0,53.0,1.0,85000.0,1.0,0.0,0.0,0.0,1.0,7.0,5879.0,4.0,12234.0,5977.0,80.4354882614475,480000.0,565000.0,0,11875.0,True,False,True,0,1.0
MLC-4179305464,2.0,1,3,33,True,1186.5,1186.5,5.0,5.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,75.0,75.0,1.0,145000.0,0.0,0.0,0.0,1.0,1.0,4.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,645000.0,790000.0,4,11873.35092348285,True,False,False,0,1.0
MLC-4187132728,1.0,0,1,4,True,1044.8,1044.8,5.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,30.0,0.0,40000.0,0.0,0.0,0.0,1.0,1.0,9.0,6279.0,3.0,2598.0,1648.0,100.0,380000.0,420000.0,2,11041.666666666666,True,False,False,0,1.1
MLC-4247391068,2.0,1,2,9,False,4683.8,4683.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,61.0,0.0,75000.0,0.0,1.0,0.0,0.0,1.0,3.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,680000.0,755000.0,4,14511.873350923483,True,False,False,0,1.098360655737705
MLC-4247981960,1.0,0,1,0,True,1557.3,1557.3,5.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,33.1,37.9,0.0,35000.0,0.0,0.0,0.0,1.0,1.0,1.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,360000.0,395000.0,4,12736.453201970442,True,False,False,0,0.8733509234828497
MLC-4179308212,1.0,1,1,21,True,1445.8,4860.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,1.0,100000.0,0.0,1.0,0.0,1.0,0.0,2.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,480000.0,580000.0,3,11326.671128466121,True,False,True,0,1.0
MLC-2061517403,1.0,0,1,0,True,698.9,698.9,5.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,32.0,37.6,0.0,50000.0,0.0,0.0,0.0,1.0,1.0,11.0,4644.0,1.0,2739.0,1645.0,100.0,370000.0,420000.0,2,12400.0,True,False,False,0,0.851063829787234
MLC-2092307155,1.0,0,1,0,False,827.4,827.4,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,37.9,0.0,80000.0,1.0,0.0,0.0,1.0,1.0,15.0,6178.0,3.0,2620.0,1658.0,100.0,430000.0,510000.0,2,12500.0,True,False,False,0,0.870712401055409
MLC-2070931323,2.0,1,2,1,True,539.9,4504.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,68.0,1.0,100000.0,0.0,1.0,0.0,1.0,1.0,5.0,5879.0,4.0,12234.0,5977.0,80.4354882614475,635000.0,735000.0,0,10916.17933723197,True,False,True,0,1.0294117647058822
MLC-2062074437,2.0,1,2,10,True,3792.9,3792.9,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,67.0,65.0,0.0,75000.0,0.0,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,770000.0,845000.0,4,11428.57142857143,True,False,False,0,1.0307692307692307
MLC-4179290600,2.0,0,2,2,True,497.5,497.5,5.0,5.0,3.0,4.0,1.0,2.0,5.0,1.0,0.0,5.0,0.0,59.7,58.3,1.0,80000.0,0.0,0.0,0.0,1.0,1.0,18.0,6318.0,3.0,1035.0,677.0,100.0,550000.0,630000.0,2,11692.307692307691,True,False,False,0,1.0240137221269299
MLC-4247396770,1.0,0,1,6,True,1251.8,1251.8,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,45000.0,0.0,0.0,0.0,0.0,1.0,10.0,6691.0,4.0,2810.0,1764.0,100.0,400000.0,445000.0,4,12229.53216374269,True,False,False,0,1.0
MLC-4247392014,1.0,1,3,4,True,2801.0,7084.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4924.0,2.0,16315.0,7728.0,96.1398621005236,480000.0,480000.0,1,8557.692307692309,True,True,False,0,1.0526315789473684
MLC-4187203418,1.0,1,1,0,True,2068.1,2068.1,5.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6715.0,4.0,2440.0,1484.0,100.0,485000.0,485000.0,4,11326.530612244898,True,False,False,0,1.0
MLC-2061523479,2.0,0,4,60,True,630.0,630.0,5.0,5.0,2.0,2.0,1.0,4.0,5.0,2.0,0.0,2.0,0.0,90.0,85.0,0.0,65000.0,0.0,0.0,0.0,0.0,0.0,1.0,5492.0,1.0,2073.0,1418.0,100.0,500000.0,565000.0,2,12258.064516129032,True,False,False,0,1.0588235294117647
MLC-4187205248,1.0,0,2,15,True,3083.6,3083.6,5.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,70000.0,0.0,0.0,0.0,1.0,1.0,2.0,6571.0,4.0,1072.0,625.0,89.9626305483346,400000.0,470000.0,0,10918.367346938776,True,False,False,0,1.0
MLC-4198196478,1.0,1,1,0,True,1406.3,1406.3,5.0,2.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,35.0,35.0,0.0,65000.0,0.0,0.0,0.0,1.0,1.0,4.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,460000.0,525000.0,4,12567.567567567568,True,False,False,0,1.0
MLC-4187133634,1.0,0,1,3,True,621.9,621.9,5.0,3.0,2.0,0.0,1.0,3.0,5.0,2.0,0.0,1.0,0.0,33.1,37.9,0.0,50000.0,0.0,0.0,0.0,1.0,1.0,9.0,5492.0,1.0,2073.0,1418.0,100.0,450000.0,500000.0,2,12295.081967213115,True,False,False,0,0.8733509234828497
MLC-4198204714,1.0,0,1,8,False,3179.1,3179.1,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,37.9,1.0,35000.0,0.0,0.0,0.0,1.0,0.0,1.0,6441.0,4.0,887.0,463.0,99.6600561653695,350000.0,385000.0,0,10713.881820752049,True,False,False,0,0.8179419525065963
MLC-4081687030,2.0,0,2,8,True,1335.2,1335.2,5.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,58.0,57.0,0.0,100000.0,1.0,0.0,0.0,1.0,1.0,14.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,594041.5499999999,694041.5499999999,4,11984.042553191488,True,False,False,1,1.0175438596491229
MLC-2062113819,2.0,1,3,1,False,5621.8,5621.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,620000.0,620000.0,4,9538.461538461539,True,False,False,0,1.0307692307692307
MLC-2062075207,1.0,0,2,5,True,822.4,822.4,5.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,48.3,52.4,0.0,55000.0,0.0,0.0,0.0,1.0,1.0,11.0,5492.0,1.0,2073.0,1418.0,100.0,520000.0,575000.0,2,12400.0,True,False,False,0,0.9217557251908397
MLC-4179286616,2.0,0,2,0,True,698.9,698.9,5.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,45.0,45.0,0.0,70000.0,0.0,0.0,0.0,1.0,1.0,2.0,4644.0,1.0,2739.0,1645.0,100.0,480000.0,550000.0,2,12400.0,True,False,False,0,1.0
MLC-4179286644,1.0,0,1,4,True,1597.0,1597.0,5.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,33.1,37.9,0.0,35000.0,0.0,0.0,0.0,1.0,1.0,10.0,6691.0,4.0,2810.0,1764.0,100.0,350000.0,385000.0,4,12714.285714285714,True,False,False,0,0.8733509234828497
MLC-4091125056,2.0,1,2,3,False,2606.6,2606.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,2.0,100000.0,0.0,1.0,0.0,1.0,1.0,1.0,5455.0,1.0,10400.0,5578.0,70.0075532601241,550000.0,650000.0,0,11526.993094789705,True,False,False,0,1.0
MLC-2092643103,1.0,0,1,2,False,792.5,792.5,5.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,33.0,37.6,0.0,60000.0,0.0,0.0,0.0,1.0,0.0,3.0,6768.0,4.0,1656.0,1111.0,100.0,310000.0,370000.0,2,11891.891891891892,True,False,False,0,0.8776595744680851
MLC-2062074433,2.0,1,2,7,True,1057.2,1057.2,5.0,5.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,0.0,61.0,57.0,0.0,100000.0,0.0,0.0,0.0,1.0,1.0,9.0,5492.0,1.0,2073.0,1418.0,100.0,700000.0,800000.0,4,11413.793103448275,True,False,False,0,1.0701754385964912
MLC-4188417584,2.0,1,2,5,True,4660.8,8785.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1859.0,2.0,27535.0,12357.0,68.1398650783455,450000.0,450000.0,0,6394.2798774259445,True,False,True,0,1.0
MLC-2092769141,1.0,1,3,15,False,1245.5,1245.5,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,1.0,5752.0,2.0,3137.0,1789.0,100.0,430000.0,435000.0,1,9900.0,True,False,False,0,1.0
MLC-4188277882,2.0,2,2,16,False,5287.8,9443.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,55.0,1.0,80000.0,0.0,1.0,0.0,0.0,1.0,1.0,1859.0,2.0,27535.0,12357.0,68.1398650783455,420000.0,500000.0,0,11365.079365079366,True,False,True,0,1.0363636363636364
MLC-4188277746,1.0,0,1,0,True,900.0,4527.0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,38.4,42.2,0.0,40000.0,1.0,0.0,0.0,1.0,1.0,1.0,5879.0,4.0,12234.0,5977.0,80.4354882614475,430000.0,470000.0,0,13685.390174732413,True,False,True,0,0.909952606635071
MLC-4179287368,1.0,0,2,11,True,987.5,987.5,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0,0.0,70000.0,0.0,1.0,0.0,1.0,1.0,6.0,5941.0,2.0,3137.0,1891.0,100.0,450000.0,520000.0,2,11175.793833410033,True,False,False,1,1.048780487804878
MLC-4198200088,1.0,1,2,7,False,6674.9,5978.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6375.0,4.0,4591.0,2555.0,80.1239481965662,550000.0,550000.0,1,11000.0,True,True,False,0,1.0
MLC-2091160797,1.0,1,1,5,False,2638.6,2638.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,4.0,6019.0,3.0,4332.0,2303.0,55.0392235701766,320000.0,360000.0,4,9911.111111111111,True,False,False,0,1.0
MLC-4246169092,2.0,1,3,4,True,5136.6,5136.6,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70000.0,1.0,1.0,0.0,1.0,1.0,5.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,670000.0,740000.0,4,10000.0,True,False,False,0,1.0
MLC-4188213342,1.0,1,2,0,True,1047.3,1047.3,5.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,80000.0,1.0,0.0,0.0,1.0,1.0,1.0,5941.0,2.0,3137.0,1891.0,100.0,450000.0,530000.0,2,11428.57142857143,True,False,False,0,1.0
MLC-4250668232,2.0,1,3,16,True,1261.3,4623.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,74.0,0.0,120000.0,1.0,0.0,0.0,1.0,1.0,4.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,640000.0,760000.0,3,11593.22033898305,True,False,True,0,1.0675675675675675
MLC-2092619951,1.0,0,1,1,True,747.5,747.5,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,1.0,70000.0,0.0,0.0,0.0,1.0,1.0,13.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,430000.0,500000.0,2,12755.102040816326,True,False,False,0,1.0
MLC-4188278512,3.0,1,3,25,True,814.8,814.8,5.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,125.6,117.6,1.0,145000.0,0.0,0.0,0.0,1.0,1.0,6.0,5492.0,1.0,2073.0,1418.0,100.0,630000.0,775000.0,2,12500.0,True,False,False,0,1.0680272108843538
MLC-4188420384,1.0,0,1,18,True,361.1,361.1,5.0,0.0,2.0,2.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,33.0,37.6,1.0,92000.0,0.0,0.0,0.0,1.0,1.0,8.0,3511.0,1.0,1254.0,785.0,100.0,350000.0,442000.0,2,11851.851851851852,True,False,False,0,0.8776595744680851
MLC-4188215456,2.0,1,3,17,True,434.0,434.0,5.0,3.0,3.0,4.0,1.0,2.0,5.0,2.0,0.0,5.0,0.0,95.0,95.0,0.0,50000.0,0.0,0.0,0.0,1.0,0.0,1.0,6318.0,3.0,1035.0,677.0,100.0,690000.0,740000.0,2,11718.75,True,False,False,0,1.0
MLC-4139156720,1.0,1,2,17,True,987.5,987.5,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,70000.0,0.0,1.0,0.0,1.0,1.0,6.0,5941.0,2.0,3137.0,1891.0,100.0,480000.0,550000.0,2,11175.793833410033,True,False,False,0,1.0526315789473684
MLC-4188215294,1.0,0,1,5,False,1329.5,1329.5,5.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,50000.0,0.0,0.0,0.0,1.0,1.0,7.0,6691.0,4.0,2810.0,1764.0,100.0,395000.0,445000.0,4,12243.42105263158,True,False,False,0,1.0
MLC-4188421964,2.0,1,2,8,True,3899.8,3899.8,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,61.0,1.0,100000.0,1.0,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,650000.0,750000.0,4,12295.081967213115,True,False,False,0,1.0819672131147542
MLC-4188421840,1.0,0,1,1,True,3240.9,3240.9,5.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,33.0,37.6,1.0,60000.0,0.0,0.0,0.0,1.0,1.0,2.0,6571.0,4.0,1072.0,625.0,89.9626305483346,390000.0,450000.0,0,10980.172689478733,True,False,False,0,0.8776595744680851
MLC-4188422966,2.0,1,2,9,True,782.1,782.1,5.0,5.0,3.0,2.0,2.0,3.0,5.0,1.0,0.0,5.0,0.0,63.0,60.0,0.0,85000.0,0.0,0.0,0.0,1.0,1.0,13.0,5492.0,1.0,2073.0,1418.0,100.0,650000.0,735000.0,2,12200.0,True,False,False,0,1.05
